id,season,city,date,match_type,player_of_match,venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,target_runs,target_overs,super_over,method,umpire1,umpire2
613,2019,Delhi,2019-03-29,T20,NV Ojha,"Arun Jaitley Stadium, Delhi",Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,Sunrisers Hyderabad,wickets,3,174,20,N,,umpire_A,umpire_B
614,2019,Mohali,2019-03-30,T20,MS Dhoni,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,Rajasthan Royals,runs,1,162,20,N,,umpire_A,umpire_B
615,2019,Kolkata,2019-03-31,T20,HH Pandya,"Eden Gardens, Kolkata",Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,bat,,no result,0,0,20,N,,umpire_A,umpire_B
616,2019,Kolkata,2019-04-01,T20,DP Conway,"Eden Gardens, Kolkata",Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Mumbai Indians,runs,9,192,20,N,,umpire_A,umpire_B
617,2019,Jaipur,2019-04-02,T20,A Nehra,"Sawai Mansingh Stadium, Jaipur",Royal Challengers Bengaluru,Kolkata Knight Riders,Kolkata Knight Riders,field,Royal Challengers Bengaluru,runs,3,157,20,N,,umpire_A,umpire_B
618,2019,Jaipur,2019-04-03,T20,A Nehra,"Sawai Mansingh Stadium, Jaipur",Punjab Kings,Rajasthan Royals,Punjab Kings,field,Rajasthan Royals,runs,5,187,20,N,,umpire_A,umpire_B
619,2019,Lucknow,2019-04-04,T20,PA Patel,"Ekana Cricket Stadium, Lucknow",Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,0,155,20,N,,umpire_A,umpire_B
620,2019,Delhi,2019-04-05,T20,SE Marsh,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,bat,Kolkata Knight Riders,wickets,5,161,20,N,,umpire_A,umpire_B
621,2019,Ahmedabad,2019-04-06,T20,A Nehra,"Narendra Modi Stadium, Ahmedabad",Delhi Capitals,Punjab Kings,Delhi Capitals,field,Punjab Kings,runs,4,160,20,N,,umpire_A,umpire_B
622,2019,Chennai,2019-04-07,T20,CH Gayle,"MA Chidambaram Stadium, Chennai",Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,8,84,20,N,,umpire_A,umpire_B
623,2019,Lucknow,2019-04-08,T20,Q de Kock,"Ekana Cricket Stadium, Lucknow",Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Mumbai Indians,wickets,5,188,20,N,,umpire_A,umpire_B
624,2019,Ahmedabad,2019-04-09,T20,JJ Bumrah,"Narendra Modi Stadium, Ahmedabad",Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,bat,Delhi Capitals,runs,21,157,20,N,,umpire_A,umpire_B
625,2019,Bengaluru,2019-04-10,T20,SE Marsh,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,runs,38,198,20,N,,umpire_A,umpire_B
626,2019,Kolkata,2019-04-11,T20,B Kumar,"Eden Gardens, Kolkata",Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,wickets,6,173,20,N,,umpire_A,umpire_B
627,2019,Jaipur,2019-04-12,T20,WP Saha,"Sawai Mansingh Stadium, Jaipur",Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,2,143,20,N,,umpire_A,umpire_B
628,2019,Mumbai,2019-04-13,T20,Harbhajan Singh,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,27,184,20,N,,umpire_A,umpire_B
629,2019,Chennai,2019-04-14,T20,IK Pathan,"MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,Punjab Kings,wickets,5,180,20,N,,umpire_A,umpire_B
630,2019,Ahmedabad,2019-04-15,T20,AM Mishra,"Narendra Modi Stadium, Ahmedabad",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Delhi Capitals,wickets,5,175,20,N,,umpire_A,umpire_B
631,2019,Lucknow,2019-04-16,T20,AM Rahane,"Ekana Cricket Stadium, Lucknow",Delhi Capitals,Royal Challengers Bengaluru,Delhi Capitals,field,Delhi Capitals,wickets,8,96,20,N,,umpire_A,umpire_B
632,2019,Hyderabad,2019-04-17,T20,V Kohli,"Rajiv Gandhi International Stadium, Hyderabad",Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,bat,Kolkata Knight Riders,wickets,5,163,20,N,,umpire_A,umpire_B
633,2019,Hyderabad,2019-04-18,T20,Q de Kock,"Rajiv Gandhi International Stadium, Hyderabad",Chennai Super Kings,Delhi Capitals,Chennai Super Kings,field,Chennai Super Kings,wickets,2,160,20,N,,umpire_A,umpire_B
634,2019,Bengaluru,2019-04-19,T20,A Nehra,"M Chinnaswamy Stadium, Bengaluru",Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Chennai Super Kings,runs,34,180,20,N,,umpire_A,umpire_B
635,2019,Chennai,2019-04-20,T20,AM Rahane,"MA Chidambaram Stadium, Chennai",Royal Challengers Bengaluru,Mumbai Indians,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,wickets,7,120,20,N,,umpire_A,umpire_B
636,2019,Kolkata,2019-04-21,T20,IK Pathan,"Eden Gardens, Kolkata",Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,5,153,20,N,,umpire_A,umpire_B
637,2019,Kolkata,2019-04-22,T20,DL Chahar,"Eden Gardens, Kolkata",Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,1,159,20,N,,umpire_A,umpire_B
638,2019,Kolkata,2019-04-23,T20,Tilak Varma,"Eden Gardens, Kolkata",Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,bat,Rajasthan Royals,wickets,5,160,20,N,,umpire_A,umpire_B
639,2019,Mumbai,2019-04-24,T20,DJ Bravo,"Wankhede Stadium, Mumbai",Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,6,163,20,N,,umpire_A,umpire_B
640,2019,Jaipur,2019-04-25,T20,SR Watson,"Sawai Mansingh Stadium, Jaipur",Royal Challengers Bengaluru,Sunrisers Hyderabad,Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,runs,26,179,20,N,,umpire_A,umpire_B
641,2019,Bengaluru,2019-04-26,T20,T Natarajan,"M Chinnaswamy Stadium, Bengaluru",Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,6,176,20,N,,umpire_A,umpire_B
642,2019,Chennai,2019-04-27,T20,A Nortje,"MA Chidambaram Stadium, Chennai",Punjab Kings,Mumbai Indians,Mumbai Indians,field,Punjab Kings,runs,7,177,20,N,,umpire_A,umpire_B
643,2019,Kolkata,2019-04-28,T20,Mohammed Shami,"Eden Gardens, Kolkata",Punjab Kings,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,runs,4,175,20,N,,umpire_A,umpire_B
644,2019,Bengaluru,2019-04-29,T20,SK Raina,"M Chinnaswamy Stadium, Bengaluru",Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,4,180,20,N,,umpire_A,umpire_B
645,2019,Jaipur,2019-04-30,T20,Q de Kock,"Sawai Mansingh Stadium, Jaipur",Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,2,137,20,N,,umpire_A,umpire_B
646,2019,Mumbai,2019-05-01,T20,BB McCullum,"Wankhede Stadium, Mumbai",Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,field,Mumbai Indians,wickets,1,125,20,N,,umpire_A,umpire_B
647,2019,Mumbai,2019-05-02,T20,DL Chahar,"Wankhede Stadium, Mumbai",Royal Challengers Bengaluru,Sunrisers Hyderabad,Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,runs,8,182,20,N,,umpire_A,umpire_B
648,2019,Kolkata,2019-05-03,T20,BB McCullum,"Eden Gardens, Kolkata",Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Chennai Super Kings,wickets,7,199,20,N,,umpire_A,umpire_B
649,2019,Bengaluru,2019-05-04,T20,DP Conway,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,bat,Rajasthan Royals,wickets,6,168,20,N,,umpire_A,umpire_B
650,2019,Bengaluru,2019-05-05,T20,PA Patel,"M Chinnaswamy Stadium, Bengaluru",Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Sunrisers Hyderabad,runs,103,209,20,N,,umpire_A,umpire_B
651,2019,Bengaluru,2019-05-06,T20,Mohammed Shami,"M Chinnaswamy Stadium, Bengaluru",Mumbai Indians,Delhi Capitals,Mumbai Indians,field,Mumbai Indians,wickets,2,179,20,N,,umpire_A,umpire_B
652,2019,Delhi,2019-05-07,T20,DL Chahar,"Arun Jaitley Stadium, Delhi",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,field,Delhi Capitals,runs,45,199,20,N,,umpire_A,umpire_B
653,2019,Mohali,2019-05-08,T20,RK Singh,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Punjab Kings,Rajasthan Royals,bat,Rajasthan Royals,runs,17,181,20,N,,umpire_A,umpire_B
654,2019,Delhi,2019-05-09,T20,RA Jadeja,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,11,176,20,N,,umpire_A,umpire_B
655,2019,Mohali,2019-05-10,T20,RV Uthappa,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bengaluru,Delhi Capitals,Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,runs,58,174,20,N,,umpire_A,umpire_B
656,2019,Bengaluru,2019-05-11,T20,YBK Jaiswal,"M Chinnaswamy Stadium, Bengaluru",Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Mumbai Indians,wickets,6,165,20,N,,umpire_A,umpire_B
657,2019,Mumbai,2019-05-12,T20,DJ Bravo,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,field,Punjab Kings,runs,49,187,20,N,,umpire_A,umpire_B
658,2019,Hyderabad,2019-05-13,T20,SE Marsh,"Rajiv Gandhi International Stadium, Hyderabad",Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,runs,24,194,20,N,,umpire_A,umpire_B
659,2019,Ahmedabad,2019-05-14,T20,KA Pollard,"Narendra Modi Stadium, Ahmedabad",Punjab Kings,Mumbai Indians,Punjab Kings,bat,Punjab Kings,runs,34,177,20,N,,umpire_A,umpire_B
660,2019,Jaipur,2019-05-15,T20,KV Sharma,"Sawai Mansingh Stadium, Jaipur",Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,runs,15,169,20,N,,umpire_A,umpire_B
661,2020,Delhi,2020-03-22,T20,DJ Bravo,"Arun Jaitley Stadium, Delhi",Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Mumbai Indians,runs,37,166,20,N,,umpire_A,umpire_B
662,2020,Lucknow,2020-03-23,T20,JC Buttler,"Ekana Cricket Stadium, Lucknow",Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,Kolkata Knight Riders,wickets,6,171,20,N,,umpire_A,umpire_B
663,2020,Delhi,2020-03-24,T20,JJ Bumrah,"Arun Jaitley Stadium, Delhi",Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,5,202,20,N,,umpire_A,umpire_B
664,2020,Jaipur,2020-03-25,T20,M Morkel,"Sawai Mansingh Stadium, Jaipur",Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,2,170,20,N,,umpire_A,umpire_B
665,2020,Bengaluru,2020-03-26,T20,Z Khan,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,bat,Rajasthan Royals,wickets,5,139,20,N,,umpire_A,umpire_B
666,2020,Mumbai,2020-03-27,T20,Z Khan,"Wankhede Stadium, Mumbai",Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,Punjab Kings,runs,16,199,20,N,,umpire_A,umpire_B
667,2020,Jaipur,2020-03-28,T20,SK Raina,"Sawai Mansingh Stadium, Jaipur",Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,62,192,20,N,,umpire_A,umpire_B
668,2020,Bengaluru,2020-03-29,T20,Mohammed Shami,"M Chinnaswamy Stadium, Bengaluru",Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,wickets,1,184,20,N,,umpire_A,umpire_B
669,2020,Chennai,2020-03-30,T20,AD Russell,"MA Chidambaram Stadium, Chennai",Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Rajasthan Royals,wickets,7,156,20,N,,umpire_A,umpire_B
670,2020,Mohali,2020-03-31,T20,Avesh Khan,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bengaluru,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Royal Challengers Bengaluru,wickets,6,142,20,N,,umpire_A,umpire_B
671,2020,Bengaluru,2020-04-01,T20,DP Conway,"M Chinnaswamy Stadium, Bengaluru",Sunrisers Hyderabad,Punjab Kings,Punjab Kings,bat,Punjab Kings,runs,14,180,20,N,,umpire_A,umpire_B
672,2020,Lucknow,2020-04-02,T20,G Gambhir,"Ekana Cricket Stadium, Lucknow",Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,Delhi Capitals,runs,23,186,20,N,,umpire_A,umpire_B
673,2020,Lucknow,2020-04-03,T20,F du Plessis,"Ekana Cricket Stadium, Lucknow",Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,,no result,0,0,20,N,,umpire_A,umpire_B
674,2020,Kolkata,2020-04-04,T20,Harbhajan Singh,"Eden Gardens, Kolkata",Royal Challengers Bengaluru,Sunrisers Hyderabad,Royal Challengers Bengaluru,bat,Sunrisers Hyderabad,wickets,7,164,20,N,,umpire_A,umpire_B
675,2020,Hyderabad,2020-04-05,T20,F du Plessis,"Rajiv Gandhi International Stadium, Hyderabad",Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,6,169,20,N,,umpire_A,umpire_B
676,2020,Mohali,2020-04-06,T20,SE Marsh,"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,6,174,20,N,,umpire_A,umpire_B
677,2020,Bengaluru,2020-04-07,T20,Tilak Varma,"M Chinnaswamy Stadium, Bengaluru",Chennai Super Kings,Punjab Kings,Punjab Kings,bat,Chennai Super Kings,wickets,4,155,20,N,,umpire_A,umpire_B
678,2020,Mohali,2020-04-08,T20,YS Chahal,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,bat,Punjab Kings,wickets,6,115,20,N,,umpire_A,umpire_B
679,2020,Hyderabad,2020-04-09,T20,Q de Kock,"Rajiv Gandhi International Stadium, Hyderabad",Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,Rajasthan Royals,wickets,8,147,20,N,,umpire_A,umpire_B
680,2020,Lucknow,2020-04-10,T20,Mohammed Shami,"Ekana Cricket Stadium, Lucknow",Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,5,173,20,N,,umpire_A,umpire_B
681,2020,Chennai,2020-04-11,T20,YS Chahal,"MA Chidambaram Stadium, Chennai",Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,bat,Punjab Kings,wickets,6,137,20,N,,umpire_A,umpire_B
682,2020,Mohali,2020-04-12,T20,Avesh Khan,"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Mumbai Indians,runs,13,175,20,N,,umpire_A,umpire_B
683,2020,Delhi,2020-04-13,T20,CH Gayle,"Arun Jaitley Stadium, Delhi",Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,bat,Rajasthan Royals,wickets,1,185,20,N,,umpire_A,umpire_B
684,2020,Hyderabad,2020-04-14,T20,MM Sharma,"Rajiv Gandhi International Stadium, Hyderabad",Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,Chennai Super Kings,wickets,6,163,20,N,,umpire_A,umpire_B
685,2020,Mohali,2020-04-15,T20,SR Watson,"Punjab Cricket Association Stadium, Mohali",Delhi Capitals,Mumbai Indians,Delhi Capitals,field,Mumbai Indians,runs,0,155,20,N,,umpire_A,umpire_B
686,2020,Chennai,2020-04-16,T20,AM Mishra,"MA Chidambaram Stadium, Chennai",Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,Sunrisers Hyderabad,runs,30,188,20,N,,umpire_A,umpire_B
687,2020,Kolkata,2020-04-17,T20,DL Chahar,"Eden Gardens, Kolkata",Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,16,184,20,N,,umpire_A,umpire_B
688,2020,Hyderabad,2020-04-18,T20,SV Samson,"Rajiv Gandhi International Stadium, Hyderabad",Kolkata Knight Riders,Punjab Kings,Punjab Kings,bat,Kolkata Knight Riders,wickets,5,164,20,N,,umpire_A,umpire_B
689,2020,Ahmedabad,2020-04-19,T20,SS Iyer,"Narendra Modi Stadium, Ahmedabad",Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,Chennai Super Kings,wickets,6,188,20,N,,umpire_A,umpire_B
690,2020,Jaipur,2020-04-20,T20,SR Watson,"Sawai Mansingh Stadium, Jaipur",Punjab Kings,Royal Challengers Bengaluru,Punjab Kings,field,Royal Challengers Bengaluru,runs,23,180,20,N,,umpire_A,umpire_B
691,2020,Mohali,2020-04-21,T20,Harbhajan Singh,"Punjab Cricket Association Stadium, Mohali",Delhi Capitals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Delhi Capitals,runs,0,166,20,N,,umpire_A,umpire_B
692,2020,Kolkata,2020-04-22,T20,DA Warner,"Eden Gardens, Kolkata",Rajasthan Royals,Punjab Kings,Punjab Kings,field,Rajasthan Royals,runs,32,206,20,N,,umpire_A,umpire_B
693,2020,Mohali,2020-04-23,T20,PA Patel,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings,Punjab Kings,Chennai Super Kings,field,Punjab Kings,runs,50,197,20,N,,umpire_A,umpire_B
694,2020,Chennai,2020-04-24,T20,SS Iyer,"MA Chidambaram Stadium, Chennai",Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,Mumbai Indians,runs,25,185,20,N,,umpire_A,umpire_B
695,2020,Ahmedabad,2020-04-25,T20,DJ Bravo,"Narendra Modi Stadium, Ahmedabad",Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,field,Royal Challengers Bengaluru,runs,29,160,20,N,,umpire_A,umpire_B
696,2020,Kolkata,2020-04-26,T20,YS Chahal,"Eden Gardens, Kolkata",Punjab Kings,Chennai Super Kings,Punjab Kings,bat,Chennai Super Kings,wickets,7,172,20,N,,umpire_A,umpire_B
697,2020,Mumbai,2020-04-27,T20,M Morkel,"Wankhede Stadium, Mumbai",Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,bat,Rajasthan Royals,wickets,3,149,20,N,,umpire_A,umpire_B
698,2020,Chennai,2020-04-28,T20,F du Plessis,"MA Chidambaram Stadium, Chennai",Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,wickets,4,183,20,N,,umpire_A,umpire_B
699,2020,Lucknow,2020-04-29,T20,DA Warner,"Ekana Cricket Stadium, Lucknow",Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,runs,11,171,20,N,,umpire_A,umpire_B
700,2020,Hyderabad,2020-04-30,T20,KS Williamson,"Rajiv Gandhi International Stadium, Hyderabad",Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,Chennai Super Kings,runs,137,199,20,N,,umpire_A,umpire_B
701,2020,Bengaluru,2020-05-01,T20,T Natarajan,"M Chinnaswamy Stadium, Bengaluru",Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,Delhi Capitals,wickets,2,147,20,N,,umpire_A,umpire_B
702,2020,Ahmedabad,2020-05-02,T20,YS Chahal,"Narendra Modi Stadium, Ahmedabad",Delhi Capitals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,runs,5,173,20,N,,umpire_A,umpire_B
703,2020,Hyderabad,2020-05-03,T20,YBK Jaiswal,"Rajiv Gandhi International Stadium, Hyderabad",Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,6,126,20,N,,umpire_A,umpire_B
704,2020,Jaipur,2020-05-04,T20,Q de Kock,"Sawai Mansingh Stadium, Jaipur",Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,bat,Rajasthan Royals,wickets,2,170,20,N,,umpire_A,umpire_B
705,2020,Kolkata,2020-05-05,T20,Q de Kock,"Eden Gardens, Kolkata",Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,wickets,8,156,20,N,,umpire_A,umpire_B
706,2020,Delhi,2020-05-06,T20,DP Conway,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,Punjab Kings,Chennai Super Kings,bat,Punjab Kings,wickets,2,185,20,N,,umpire_A,umpire_B
707,2020,Jaipur,2020-05-07,T20,Tilak Varma,"Sawai Mansingh Stadium, Jaipur",Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,,no result,0,0,20,N,,umpire_A,umpire_B
708,2020,Bengaluru,2020-05-08,T20,SR Watson,"M Chinnaswamy Stadium, Bengaluru",Mumbai Indians,Rajasthan Royals,Mumbai Indians,field,Mumbai Indians,wickets,5,107,20,N,,umpire_A,umpire_B
709,2020,Lucknow,2020-05-09,T20,A Nortje,"Ekana Cricket Stadium, Lucknow",Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Rajasthan Royals,wickets,6,130,20,N,,umpire_A,umpire_B
710,2020,Hyderabad,2020-05-10,T20,Tilak Varma,"Rajiv Gandhi International Stadium, Hyderabad",Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,6,172,20,N,,umpire_A,umpire_B
711,2020,Chennai,2020-05-11,T20,WP Saha,"MA Chidambaram Stadium, Chennai",Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,Mumbai Indians,runs,16,175,20,N,,umpire_A,umpire_B
712,2020,Bengaluru,2020-05-12,T20,WP Saha,"M Chinnaswamy Stadium, Bengaluru",Punjab Kings,Royal Challengers Bengaluru,Punjab Kings,field,Royal Challengers Bengaluru,runs,3,142,20,N,,umpire_A,umpire_B
713,2020,Bengaluru,2020-05-13,T20,RK Singh,"M Chinnaswamy Stadium, Bengaluru",Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,2,184,20,N,,umpire_A,umpire_B
714,2020,Hyderabad,2020-05-14,T20,Harbhajan Singh,"Rajiv Gandhi International Stadium, Hyderabad",Delhi Capitals,Punjab Kings,Delhi Capitals,bat,Punjab Kings,wickets,6,182,20,N,,umpire_A,umpire_B
715,2020,Ahmedabad,2020-05-15,T20,MS Dhoni,"Narendra Modi Stadium, Ahmedabad",Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,10,173,20,N,,umpire_A,umpire_B
716,2021,Mumbai,2021-03-22,T20,RG Sharma,"Wankhede Stadium, Mumbai",Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,7,192,20,N,,umpire_A,umpire_B
717,2021,Jaipur,2021-03-23,T20,KA Pollard,"Sawai Mansingh Stadium, Jaipur",Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,Mumbai Indians,runs,27,198,20,N,,umpire_A,umpire_B
718,2021,Lucknow,2021-03-24,T20,JC Buttler,"Ekana Cricket Stadium, Lucknow",Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,runs,32,189,20,N,,umpire_A,umpire_B
719,2021,Hyderabad,2021-03-25,T20,JJ Bumrah,"Rajiv Gandhi International Stadium, Hyderabad",Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Punjab Kings,runs,20,170,20,N,,umpire_A,umpire_B
720,2021,Bengaluru,2021-03-26,T20,Q de Kock,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,bat,Royal Challengers Bengaluru,wickets,5,166,20,N,,umpire_A,umpire_B
721,2021,Mohali,2021-03-27,T20,KV Sharma,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,Chennai Super Kings,runs,3,201,20,N,,umpire_A,umpire_B
722,2021,Ahmedabad,2021-03-28,T20,DJ Bravo,"Narendra Modi Stadium, Ahmedabad",Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,bat,Punjab Kings,wickets,6,164,20,N,,umpire_A,umpire_B
723,2021,Ahmedabad,2021-03-29,T20,IK Pathan,"Narendra Modi Stadium, Ahmedabad",Punjab Kings,Delhi Capitals,Delhi Capitals,field,Punjab Kings,runs,22,184,20,N,,umpire_A,umpire_B
724,2021,Mohali,2021-03-30,T20,Avesh Khan,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,,no result,0,0,20,N,,umpire_A,umpire_B
725,2021,Jaipur,2021-03-31,T20,A Nehra,"Sawai Mansingh Stadium, Jaipur",Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,Sunrisers Hyderabad,runs,16,156,20,N,,umpire_A,umpire_B
726,2021,Ahmedabad,2021-04-01,T20,Z Khan,"Narendra Modi Stadium, Ahmedabad",Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,8,115,20,N,,umpire_A,umpire_B
727,2021,Hyderabad,2021-04-02,T20,RV Uthappa,"Rajiv Gandhi International Stadium, Hyderabad",Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,Rajasthan Royals,runs,5,186,20,N,,umpire_A,umpire_B
